"","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_BSeqSC.Vanderbilt.scRNAseq_B.cells","CBSX_CBSX.Melanoma.scRNAseq_B.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","B.cells_Subgroup.3.Iteration.1","B.cells_Subgroup.1.Iteration.2","CBSX_LM22_B.naive.cells","B.naive_Subgroup.1.Iteration.2","B.memory_Subgroup.1.Iteration.1","Macrophages.cells_Subgroup.1.Iteration.2","DWLS_BPRNACan3DProMet_Macrophages.M0","Macrophages.M0_Subgroup.1.Iteration.1","CBSX_TIL10_Macrophages.M1","Macrophages.M1_Subgroup.2.Iteration.1","Macrophages.M1_Subgroup.4.Iteration.1","Macrophages.M1_Subgroup.5.Iteration.1","Macrophages.M1_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan_Macrophages.M2","DWLS_TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DeconRNASeq_LM22_Macrophages.M2","Macrophages.M2_Subgroup.2.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","Quantiseq_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.2.Iteration.1","Monocytes_Subgroup.3.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Quantiseq_Neutrophils","Neutrophils_Subgroup.2.Iteration.1","Neutrophils_Subgroup.1.Iteration.2","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_BSeqSC.Vanderbilt.scRNAseq_NK.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_DWLS.Vanderbilt.scRNAseq_NK.cells","NK.cells_Subgroup.2.Iteration.1","NK.cells_Subgroup.3.Iteration.1","NK.cells_Subgroup.1.Iteration.2","Epidish_LM22_NK.resting","DWLS_LM22_NK.resting","CBSX_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","NKT.cells_Subgroup.1.Iteration.1","Epidish_BSeqSC.Vanderbilt.scRNAseq_CD4.cells","CBSX_BSeqSC.Vanderbilt.scRNAseq_CD4.cells","CBSX_TIL10_CD4.cells","CD4.cells_Subgroup.1.Iteration.1","CD4.cells_Subgroup.2.Iteration.1","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","CD4.memory.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_CD4.memory.resting","CBSX_LM22_CD4.memory.resting","CD4.memory.resting_Subgroup.1.Iteration.1","CBSX_LM22_CD4.naive","CD4.naive_Subgroup.1.Iteration.1","Epidish_BSeqSC.Vanderbilt.scRNAseq_CD8.cells","DWLS_BSeqSC.Vanderbilt.scRNAseq_CD8.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_LM22_CD8.cells","CD8.cells_Subgroup.2.Iteration.1","CD8.cells_Subgroup.1.Iteration.2","DeconRNASeq_TIL10_T.cells.regulatory","CBSX_TIL10_T.cells.regulatory","Epidish_BSeqSC.Vanderbilt.scRNAseq_T.cells.regulatory","Epidish_CBSX.Vanderbilt.scRNAseq_T.cells.regulatory","DWLS_BSeqSC.Vanderbilt.scRNAseq_T.cells.regulatory","DWLS_MOMF.Vanderbilt.scRNAseq_T.cells.regulatory","CBSX_BSeqSC.Vanderbilt.scRNAseq_T.cells.regulatory","CBSX_DWLS.Vanderbilt.scRNAseq_T.cells.regulatory","T.cells.regulatory_Subgroup.1.Iteration.1","Quantiseq_T.cells.non.regulatory","Epidish_BSeqSC.Vanderbilt.scRNAseq_T.cells.helper","DWLS_BSeqSC.Vanderbilt.scRNAseq_T.cells.helper","CBSX_BSeqSC.Vanderbilt.scRNAseq_T.cells.helper","CBSX_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.2","DWLS_TIL10_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","Dendritic.cells_Subgroup.2.Iteration.1","CBSX_LM22_Dendritic.activated.cells","Dendritic.resting_Subgroup.1.Iteration.3","DWLS_CCLE.TIL10_Cancer","DWLS_CBSX.Melanoma.scRNAseq_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.2.Iteration.1","DeconRNASeq_CBSX.Melanoma.scRNAseq_Endothelial","DWLS_BSeqSC.Vanderbilt.scRNAseq_Endothelial","CBSX_BSeqSC.Vanderbilt.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.1.Iteration.2","Myocytes_Subgroup.1.Iteration.1","Fibroblasts_Subgroup.1.Iteration.2","CBSX_BSeqSC.Vanderbilt.scRNAseq_Mast.cells","CBSX_MOMF.Vanderbilt.scRNAseq_Mast.cells","Mast.cells_Subgroup.1.Iteration.1","Mast.activated_Subgroup.1.Iteration.1","Mast.resting_Subgroup.1.Iteration.2","Epidish_CBSX.HNSCC.scRNAseq_CAF","CAF_Subgroup.1.Iteration.2"
"36_PD1_PRE",0.523310260422846,0.43329268169813,0.210981060132038,0,0.773563489146892,0.0260837924634961,0.0420906910208897,0.046508778974351,0.0868149375941109,0,0.133050759189253,0.122883667843615,0.0571820668785814,0.176590392966888,0.0291046630406881,0.209743269007661,0.0500232485212686,0.0846796601129508,0.0750764612726961,0.254818079879986,0.253407843305555,0.180826710519086,0.228397465467354,0.171547649968321,0,0.0228560262740431,0.0711877856299366,0.132174655046827,0.0497272296779913,0.0137512301241708,0.646378025134247,0,0.0956844544533996,0.19973837300872,0,0,0.0250801575478282,0.0297610202423637,0.0468129776180451,0.00195914887845207,0.067135220132262,0.0785198401745827,0.0287155795384112,0.0918193485647725,0,0.428695332238717,0,0.129653559533102,0.431418146585393,0.0524847896188079,0.231762489673192,0.127767436092898,0.210753746358459,0.0981869859406805,0.0733958146453906,0.0703110557686259,0.109012155410795,0.125226989869796,0,0.0499124379366638,0.212724985623747,0,0.203580484579064,0.07383660796634,0,0.0333384841098325,0.0184189057986031,0,0.074794637189861,0.00283113754686967,0.0627006949580763,0.196185619042096,0,0,0.048305128432627,0.266199448233528,0.0456418302862105,0.0198201585037707,0,0.0243524687839276,0.121436517631383,0.0880055585483664,0,0,0.122288674198996,0.0271390073020507,0.00712755425163876,0.0695418480441787,0.58459964776474,0.452880247776136,0.937194505355122,0,0.112167523053116,0.0471581751651862,0,0.00433961980502184,0.0305479106803676,0.196177023945209,0.117326441488745,0.231861951522242,0.398338353760808,0.132664756966678,0,0.0322838730749891,0.358256744643457,0.182459838928925
"36_ipiPD1_PRE",0.231137762543627,0.314817038243401,0,0.0111393774767168,0.564266743879935,0.049261016242514,0.0267433154439578,0.0495292910300806,0.0807977017310859,0.0373662427789778,0.152894020139318,0,0.0844687984112523,0.312886350609347,0.0743681945147576,0.1896634158911,0.158607219419625,0.0924741676541937,0.0469169533709878,0.129495454634132,0.0197422832519544,0.178413956869303,0.131407178077274,0.10714298835604,0.0583435954195053,0,0.062433853727069,0.10497815729618,0.0195874555125341,0.0434656682226243,0.0616648043851705,0,0.0052091417158871,0.196143637707437,0.00122453378835433,0,0.0148115552545551,0.0431643911734148,0.0744646738277042,0.0054833077009804,0.0367575810656188,0.0133911685876998,0.0149916413751407,0.105042967267777,0.0175833935140281,0.180375484494739,0,0.0429081221335504,0.393390490309088,0.140062693544689,0.161296697234301,0.0618758245317494,0.179523434954761,0.0855959320862717,0.0136890807856686,0.013890157498454,0.0243010755344631,0.196701047253132,0,0.017584593695326,0.148623429917844,0,0.159332340916799,0.0664275008550753,0.0419620072886778,0.12021557424013,0.0865983171413015,0.00602458926636467,0.0531545488742071,0.0104945770213417,0.0665552076753994,0.195153719572202,0.0459403501916783,0,0.0527620432929881,0.16086065892689,0.103202975031382,0.0413689097757057,0,0.029109062270764,0.12141399517635,0,0.00368465549661729,0,0.0413647041534261,0,0,0.00295355050567478,0.564343153662063,0.467098520907952,0.891328951980883,0,0.0797334146126925,0,0.098824593237183,0.02011736099325,0.0386284841383453,0.0252036914800394,0.106790785288733,0.236740815722946,0.207480361661184,0.115646726846169,0,0.0248528216965528,0.441006274198387,0.161630180471555
"37_ipiPD1_PRE",0.247320165800647,0.29504242458031,0.114599334161502,0.0117160641690458,0.619759949716655,0.105028061399529,0.0311600379634653,0.00634089211536771,0.0540730060884404,0,0.334508533632442,0,0.0998276425620653,0.490886245547969,0.0857661398141218,0.348161451117282,0.123583371175167,0.230545217841627,0.0268541543664602,0.148523310413803,0.00864188019304528,0.24989175303597,0.176149200706758,0.0927828258769856,0.0170916456348435,0,0.111111782163422,0.119660133428967,0.0300341647104473,0.0473611414366198,0.156000797872262,0,0.0309793388681007,0.179688242808824,0.0534900220722326,0,0.0555268811793658,0.0506826340391794,0.0715041147925083,0.000357486223271717,0.0201927035756203,0,0,0.104989422034995,0.0221562890251652,0.158520789555758,0,0,0.293006783252054,0.132170560905978,0.110203834268486,0.0737136510399344,0.146786268424131,0.0716074178613386,0,0.0108124957107489,0.0208355581638886,0.0540708192862571,0,0,0.0415847181834842,0.272010167975297,0.225913200352202,0.215876611944787,0.0759187411989213,0.101699957711124,0,0,0,0,0.0269962311652223,0.186194831345541,0.120261458300517,0,0.000466402866891139,0,0.121587967904982,0,0,0.0210487952253957,0.0786136666530353,0.10439021204546,0,0,0.103888842206542,0.0141558389942698,0,0.0115914431249412,0.476852050868143,0.148631778044284,0.870690063304851,0,0.0807518492541421,0,0.0164742335378627,0,0.0184095120144037,0.0221376951224026,0.0903735600757647,0.118791462983352,0.175401900477789,0.0632357519081695,0,0.0535278253663881,0.293542367808128,0.222396111130073
"38_PD1_PRE",0.22852961165431,0.232053511640905,0.0879271030503932,0,0.714080432481636,0.100784046400685,0.00511252051373515,0.00541969455015635,0.0578065005874034,0,0.298633140755976,0,0.0415294628976574,0.541865922809363,0.12254816984604,0.321450593906351,0.141450261462959,0.219722798884808,0.0429249515920032,0.257415142246054,0.106693215222607,0.299811427682925,0.271888359735337,0.131193524194342,0.253368811718239,0,0.102031792054125,0.117057443840502,0.0604588569610886,0.0683850632507916,0,0,0.027596365847428,0.143678831881036,0,0,0.0340001003433156,0.0180179860928638,0.100995348248211,0.0402420163712095,0,0,0,0.139507248245219,0,0.200507321900637,0,0,0.130668146726153,0.0309991591594691,0.0635022089472106,0.038582412478516,0.126496218507958,0.0160111641249188,0,0,0.00321285290129782,0,0,0.0277201357645332,0,0.419126972178172,0.285919567518364,0.215296830639293,0.0086115373907896,0.0803732331133946,0.00892773613129255,0,0.0380943009707538,0.0264692350846041,0.0465459264788879,0.182383268625444,0.0133779630031423,0,0.0113801224703974,0,0.103641381630919,0.0704073470456639,0,0.0866377438946702,0.135246123103789,0.100019402662812,0,0,0.0229033157144233,0.0747616543997468,0,0.00173740305164407,0.423890977889354,0.0831901928188401,0.905701767656374,0,0.114885204717461,0,0.0680959930485372,0.00177857820786917,0.0272794111573339,0.0233082339822646,0.140243913112008,0.089868700557588,0.113300338168763,0.0805152534847315,0,0.0653374709530867,0.453387730200575,0.392800302282953
"38_ipiPD1_PRE",0.404778966382338,0.373836102918946,0.252542459417204,0,0.593289565844292,0,0.0338421465021405,0.038795406147932,0.0370202736241095,0,0.0971967453728862,0,0.0259550370467797,0,0.0677622559098091,0.0681517787893529,0.0143456355311729,0.0686560011094895,0.116576738403042,0.226626253387454,0.46822718974118,0.272885995009178,0.400892370185521,0.195420800841518,0,0.00344660733913607,0.102459918856605,0.180566843145383,0.0574243890850235,0.255346433642373,0.151922516623575,0,0.106180619665666,0.191599693206872,0.0951022076306877,0,0.0521964466428605,0.0231875397319104,0.075910940541136,0.0961348662610425,0.0659125917997116,0.104206000991856,0,0.0963116511775304,0.259532259384549,0.398225963855322,0.0439195473562024,0.00496349713995304,0.143893497536319,0.0480424875200352,0.160918751095018,0.0562038392485408,0.263922721321708,0.0209343871095802,0.08673644167006,0.0378589800603219,0.156750773426366,0.0967493556638788,0.0604787829049804,0,0,0,0,0,0,0,0,0,0.156017460944212,0.0151670168602196,0.117377890978967,0.182896670498795,0.00050377586831709,0.0809961183870879,0.0208879682303294,0,0,0,0,0.00588082998898479,0.0168273554501777,0,0,0,0,0,0,0.0342487882490887,0.381173368445376,0.196193525381321,0.970253961206721,0.0468162368508481,0.148364269704009,0,0,0.0596245635229683,0.0588821727658756,0.0367421016656478,0.231696875806627,0.229863866760684,0.21618502331878,0.151961634361239,0,0.180860379569845,0.553305138894762,0.404212440574807
"3_PD1_PRE",0.379839212770599,0.33237745620074,0.0210210696790676,0,0.771947692556577,0,0.0126108313053708,0.118241556453385,0.0682469377170448,0,0.0559173779294375,0.00173517842584843,0.0687148754310331,0.164955898733262,0.041388284457637,0.110304690370916,0.00489109795704417,0.0717811655935522,0.0880030262938593,0,0.0330755836627624,0.14698446806948,0.302075199278464,0.078090706270038,0.221194175898859,0.0822911578163908,0.0674498778515614,0.236780874842729,0.0483446150050232,0.46016340688342,0,0,0.0968743069093636,0.209243728478398,0.0327141564568427,0,0.0942595092266778,0.0287169919610517,0.0568836352006365,0.10770038653713,0,0.0173861650536567,0,0.0761244434107186,0.145761149627032,0.39070763316721,0,0.0355976731539638,0.347527033065469,0.00732094816616374,0.121309389691205,0.0424906734051408,0.150451219653846,0.0107865758839135,0,0,0.105149635385926,0.0962535534919599,0.0204755298953852,0,0,0,0,0,0,0,0.0654315693488875,0,0.160852420203767,0.00427143526819039,0.175591810084132,0.181211379195721,0.041018191547137,0,0.0584603027254457,0.0196668027429871,0,0,0,0.0767532627349259,0.0816596668015236,0,0,0,0.0117732875136338,0.0053415470225587,0.00683543855514045,0.107738316257179,0.538127348014925,0.461153642863265,0.996786879715718,0.401194178584065,0.133053763635116,0,0.0791102048467626,0.0388838831322156,0.033297264319018,0.0344794328732976,0.174243985679632,0.273894082691855,0.369106117933496,0.170558965735966,0,0.16914713863316,0.549707939601542,0.219693524429287
"40_PD1_PRE",0.281059908139559,0.345051185688347,0.168223561367567,0.0212483034640195,0.641265870187266,0.082713801875911,0.111110704870393,0,0.0269797012106572,0.14239392434207,0.321458750055715,0,0.110117465061237,0.194525559781008,0.137768581490294,0.164731924248301,0.0697559338321563,0.176351961261468,0.042242737349149,0.28788751487446,0.114462612306934,0.25291539153774,0.245634175549598,0.166633344751789,0.0360249085155593,0,0.0974100258949509,0.116255777618649,0.0386319078765913,0.0374833599284169,0.0135242224683005,0,0.0231510370643524,0.203256684242589,0,0,0.0226876462413006,0.0653002127628011,0.0699464365374838,0.00266559712312246,0.043975465941928,0.0200160278441742,0.0150329684168847,0.0885335745564746,0.0911057398922007,0.0322645995221566,0,0.101117164504287,0.418210777348674,0.156581353958524,0.188936759395315,0.040425113629257,0.189069589066098,0.0259479655767441,0.0984026686501949,0.0883838087029662,0.102860047439261,0.148025215903514,0.0076955572236905,0,0,0.132720198186661,0,0.0148742010616431,0.0076377876021515,0.03367251295604,0,0,0,0.0118439788848522,0.104497018275869,0.214269668235761,0,0,0.0147465774127131,0.0727654163218765,0.0863761408167439,0,0,0,0.083056326225111,0.0822633073599754,0.0280605801504313,0,0.00712933232305705,0.0336348400098941,0,0.00332923014871003,0.319983275448415,0.0729524605221297,0.854620393713785,0,0.124738775782912,0,0.0225213472167099,0,0.0272619026026363,0.0243248284610995,0.156461347925589,0.0987973518490173,0.196149532069821,0.0948792367065624,0,0.00345604077520545,0.399077501143357,0.380689449948377
"41_PD1_PRE",0.478812213633172,0.342254319953359,0.05992882701882,0,0.75844260254741,0.0103416210014905,0.00984378557731283,0.00985385008012758,0.0426586552014297,0,0.149235239944145,0,0.0711752397852529,0.205445003999397,0.100582156026974,0.175436291934564,0.0970007001913407,0.0796076272851845,0.0747132206298586,0.147875324903746,0.33272607069199,0.233710130759929,0.256930752090179,0.123690275649198,0.0187097127633417,0.0428960099646837,0.0947862184152265,0.184256911331709,0.134716371394128,0.111837987919265,0.197597690146932,0,0.0647732485936791,0.190313718287753,0.00314717688044863,0,0.00734111961805635,0.0180318231010219,0.0425910259606249,0.0176854102589282,0.0183448123780724,0.0540479613901567,0,0.10215969122747,0,0.391090409886675,0,0.0460553004163954,0.40613392989317,0.022784973403017,0.10275254713835,0.116252722529196,0.271899101780588,0.0846018449211384,0.0370791554085913,0.057255208318911,0.126313023773712,0,0,0,0.0244161395958144,0,0.198661387487906,0.0261638593855093,0,0,0,0,0.180475844753677,0,0.161743618928405,0.165566862827945,0.0288361410741025,0,0.0396977803889362,0.0632207053850447,0,0.00607124320274375,0,0.0691578618759186,0.102298211472492,0,0,0,0.0078354269266142,0,0,0.031260101995564,0.721351513885657,0.334954370133744,0.964483187780098,0,0.116214231077672,0.0353679423567426,0.0910959095479317,0.0317620936097369,0.035954535261484,0.2555241232141,0.105750421947601,0.177091510437754,0.246347565158599,0.129206244668669,0,0.0353048630820409,0.368243502636425,0.24817319052388
"42_PD1_PRE",0.389780646703447,0.268477335601621,0.228077244640643,0,0.796867169230598,0.0185344467408785,0.0283273323458201,0.0290242971333217,0.115319212199466,0.0290011579613419,0.0511427411697049,0.00724519549312452,0.0563006298855599,0.161946404371098,0.04729721260823,0.232344735892197,0.0259819226013197,0.0795648484349673,0.0970762776813905,0,0,0.160086020098078,0.187442560566447,0.114363931586584,0.110059400672187,0,0.045045829266203,0.133499227670815,0.0823896075146753,0.060941166593179,0.0515837722641166,0,0.085396639505863,0.183097723304567,0.0277253800398447,0,0.0445763240623994,0.0405796916459102,0.0575056662335389,0.0374006025868456,0.0923968931393818,0.109670052097468,0,0.117950465391996,0.0969894681933563,0.648627083706917,0.0712279972488478,0.0422589572583611,0.47216835842414,0.041642534095171,0.199740859488599,0.0824426989992963,0.373198890891836,0.0290181515518875,0.0592596699490417,0.297584070103949,0.149208917253977,0.0386147207061793,0.0369253399359049,0,0,0,0,0,0,0,0.0251439281934294,0,0.127027698098015,0,0.130007172668103,0.177418928743441,0,0,0.00609146842450977,0,0,0,0,0.0003002839827549,0.0612515538198325,0,0.005793717887666,0,0,0,0,0.00507334617656839,0.519544694082785,0.271718314896913,0.977834732293092,0,0.150791001500934,0,0,0.087636246975841,0.0761487029812805,0.244997105567938,0.209234436151222,0.30507581404878,0.189110616769733,0.132699097497917,0,0.123933579877385,0.481673830863525,0.405601538835836
"44_PD1_PRE",0.189582797181896,0.28050287366699,0.142468991209836,0.0232585555414907,0.492119007100995,0.0511815700873655,0.129446737837558,0.116993429867052,0.129306341532512,0.0723205644052132,0.163202645138305,0.00270302374859843,0.0932104422330367,0.194310476563025,0.104547523597998,0.184202728544008,0.0623849747383501,0.123078568762964,0.0365465638337936,0.0408766709116363,0,0.150170018554867,0.0956325067273733,0.04447243440614,0.124530891870274,0,0.0568129765861263,0.0832700167628585,0.0600997799801839,0.173748766392054,0.00953264880233147,0,0,0.192513946460578,0.0219712235149347,0,0.0146039827062872,0.0597311414895881,0.110637311808249,0.00088008497233158,0.0532947646007153,0.0530222276169211,0.0467274863485888,0.105020325222412,0.0905539397857023,0.144287927168093,0,0,0.331374686473185,0.25413432835991,0.242958672693697,0.0529828270270636,0.148394488197619,0.0698204047168803,0.0344678190501119,0.0595839242102523,0.0720244666486775,0.196161094249377,0,0,0.0568572679043956,0,0,0.0781706961207215,0.00998008175718164,0.0604627394019962,0.067249653760496,0,0.103578875439529,0.0687688774508666,0.153527647730711,0.247624537298823,0.0985083122844382,0,0.0398967956075163,0.336189343492994,0.0323090185240186,0.0058982580590291,0,0.00898055052537009,0.094165817277302,0,0,0,0,0,0,0.000780027996495865,0.304366635497153,0.251971221500348,0.770053316335877,0,0.108230652129778,0,0,0,0.0337230768356027,0.0229612034237608,0.141727972694108,0.154847606978664,0.200560129984467,0.0996839596431581,0,0.000922597147715548,0.373286999064751,0.219898322698203
"44_ipiPD1_PRE",0.265303932560381,0.331431964839436,0.246195487676258,0.00288853914452054,0.688583738123278,0.039611098519831,0.0745642001370034,0.0249887177497118,0.0646270361580979,0.0711346107246685,0.157568660299429,0,0.112572716247145,0.366264262055703,0.123759155894213,0.274903362467061,0.0637424383793476,0.167553012501111,0.037910147483855,0.150540335942372,0.0293145638493687,0.258257586646304,0.241290717663795,0.0914813879449611,0.0682488734166529,0,0.0567984835750869,0.117391918381806,0,0.0462168956158972,0.0888579377344595,0,0.0313831610516964,0.154546280875883,0.0801713152151076,0,0.0504383244370969,0.0559746278872448,0.0681623840514443,0.0115295129306103,0.00537658306276333,0.0255496590756045,0,0.152392565726111,0.0493866585694139,0.299157257926855,0,0,0.439291895719795,0.108625867044177,0.156159671904319,0.0265898483816051,0.175300941231329,0.0312730139540188,0,0,0.0413724284782642,0,0,0,0,0.0439338546450395,0.094434149069764,0.246105725054485,0.0281843749504453,0.10194022790504,0,0,0,0,0.0740395530249423,0.182734569871989,0,0,0.00285593411233923,0,0.0241807494759721,0,0.0689312187592333,0.0646094445513601,0.0925656935660695,0,0.0185700176320026,0,0.00868624431448375,0.00093077761849985,0,0.00151189496701835,0.462563832266333,0.0767148790933104,0.91410126087296,0.081183987463337,0.115808260318073,0,0,0.00394629010061455,0.0267641653599421,0.0210604700986874,0.206696448561545,0.211134848919112,0.185709548940329,0.124110089307532,0,0.0473680770417242,0.566489006147758,0.487186700299211
"45_PD1_PRE",0.177774855535256,0.33445477544043,0.196226682808401,0,0.386471577767162,0.0414585596683586,0.0451500863415717,0.0313497883569092,0.0399771545815804,0.0238370315625869,0.325486206353609,0.0229656212288133,0.0798290158143199,0.350405031504947,0.0479925490129725,0.153972141341645,0.0286425733958503,0.187225792845401,0.0737678759055987,0.261955433461677,0.139740063072018,0.219469833232575,0.239076012115653,0.159762911090899,0.0426336425598333,0,0.0805874127673374,0.102252486247782,0.0153221611274311,0.0708573431657636,0.038658086961563,0,0,0.171728362584666,0.0767984112035563,0,0.0291453882715417,0.0830451079514631,0.140148653250449,0.0627785456691421,0.0619307577449653,0.0635211583006941,0.00981816105225048,0.133448944522817,0.21063665923421,0.0936968694581901,0,0,0.359122736900368,0.171036800027056,0.156940254607962,0.101025019687498,0.260390679698401,0.0626035844334183,0,0.118395858444234,0.0565663238682729,0.086786584171424,0,0.105471273046884,0.0664751996840409,0.331860358890175,0.0926759541913696,0.0551976472451083,0.0618287749493956,0.127406194447039,0.047507230710796,0,0.0208592986468441,0.0662874311714776,0.0957833900314319,0.244989739701019,0.0415679592506611,0,0.0442453494785634,0.0957269552523605,0.0512998241800677,0,0.083183130029411,0.088705690245455,0.1303099207218,0,0,0,0.110716118553771,0.00775470157759691,0.00339040211403586,0.0510186517550613,0.187545308116528,0.236652348546262,0.8477810473102,0.0454940632061095,0.0939180042580956,0,0.00428001649726593,0.00476283374096633,0.0367954980383067,0.019422125284146,0.12704213788672,0.18281237837567,0.255631240252226,0.0976536129717605,0,0.0341260521910295,0.340548981975494,0.161899889817491
"45_ipiPD1_PRE",0.564334487469156,0.346519119208279,0.0399804389618948,0,0.715573415798231,0.0243442723731101,0.0251458299078593,0.0481183085692231,0.0456891419937146,0,0.0576611794763735,0.0203439001358538,0.099973441336709,0.420010767599277,0.0429089366068558,0.409355691231171,0.0181061930741241,0.118197935865523,0.0998843483567316,0,0.112223858552068,0.15143282671908,0.165809849376787,0.0238440387876839,0.0495033771338208,0.0426000905109734,0.0842762450787845,0.246495353869265,0.143211892263518,0.205005490717572,0.0612582900991261,0,0.0629696716304612,0.197429473852415,0.0235521249264314,0,0.0549487907004915,0.00793121821125058,0.0489431148665932,0.0734660841181781,0.0292999497645474,0.0955160027568198,0.0328727014611264,0.0880661626961182,0,0.129252038432412,0,0,0.18748402113403,0.0137632544055287,0.151384066319297,0,0.0673361555647505,0.0464686298730038,0.116776290313395,0.268270912568606,0.227879062793013,0,0,0,0,0,0.241826493690795,0.0463522854263619,0,0,0.0140182853371239,0,0.128816640083935,0,0.084994344262951,0.129299292671762,0.0800125824700033,0,0,0,0,0,0,0,0.000587023218805977,0,0,0,0,0,0.00860636525588234,0.00549102857860566,0.645692485705395,0.248883649724861,0.989051828184916,0,0.140899077439587,0,0.0215654700252436,0.0485128658637885,0.0292641134605554,0.0427245860680313,0.20663560126168,0.15171134291414,0.210450025605758,0.133065105883803,0,0.115925688564066,0.70431641638956,0.44221259006128
"46_PD1_PRE",0.396964703188175,0.326215323714121,0.0099365388098055,0,0.581806748691187,0.0246608545819083,0.0103426125367913,0,0.0187818052312392,0.0467188338508853,0.151724897834956,0.0477338815946921,0.0709828295250512,0.17198528955135,0.054614158577329,0.189215399217243,0.0848963471647501,0.0791943049869796,0.0662514335466799,0.289994386054883,0.190000405244069,0.20055701756527,0.230853830884457,0.129272217178945,0.0385071981349931,0,0.0903216794826532,0.135631863895707,0.0389415558660588,0.190419636142681,0.131171754732764,0,0.0772680145060229,0.17834454201299,0,0,0.00419835799659272,0.029842048231017,0.0565844805142209,0.0177757121438494,0.0321375795435441,0,0,0.121917486674424,0.135598525390579,0.233005309840912,0,0.119236347106328,0.173342942404545,0.0872125464949738,0.105418964948881,0.0436710047124495,0.151380590882003,0.0348220305082103,0,0.0831211188687874,0.0299256834794953,0.0546607375471809,0,0,0,0.114648722448937,0,0.0960431760268765,0,0.0315923773841001,0.0227399336529748,0,0.0345611343356683,0,0.0651666038083511,0.183276417460894,0.0218798900375066,0,0.0222527349187138,0,0.116520629619152,0,0,0.0933320513437948,0.18189821592672,0.0328425873276493,0,0,0.0642730697262617,0.0232465344721037,0.0456529752801235,0.0335152379036809,0.626883556620749,0.420319776264167,0.954219076054706,0.166942812270263,0.0934961429218839,0,0.0528452863301099,0.0200886507257743,0.0361259504466188,0.0199516337388203,0.134585071250432,0.147781658050305,0.25938543186623,0.143773265921505,0,0.0730942607660965,0.450012203247185,0.208461981835066
"46_ipiPD1_PRE",0.213423064470289,0.33572673724517,0.18919094214672,0.126848056786177,0.712069735227788,0.0934231883725325,0.0803752791872177,0.0649043582486426,0.0813178760540048,0.0720967338365408,0.128112625182085,0,0.0248242693495009,0.39504271838809,0.0818939098223272,0.280193758384585,0.0562047310693713,0.149328730376684,0.037945870056783,0.195860369629997,0.0295429435784669,0.191592761689376,0.127570921984175,0.18963711427456,0.0523765998682499,0,0.0592982570457428,0.108031586074066,0.0596574890933758,0.0550618197805044,0.0611192252837094,0.0145716086056973,0.0351673782591384,0.147963781525644,0,0,0.01286423819726,0,0.085991862706594,0.023281329930644,0,0,0,0.123419263261028,0.0476890457575984,0.0149412107269456,0,0.139505071821619,0.249213851536305,0.178344365011115,0.195227681980309,0.0155642470769048,0.0931787074732936,0.0299569549422718,0.154400575903418,0.333649155726154,0.155071298818127,0.0405080855940868,0,0,0.00492675238886962,0.121241408324088,0.0221018950516704,0.180741286401464,0,0.0622808342343419,0.0421023320649841,0.0554481968911645,0,0,0.144738418369514,0.171495696857348,0,0,0,0,0.0436134787220476,0,0,0,0.0686950981398164,0,0,0.0112848556698662,0.00497951079987067,0,0,0.00124257539758566,0.461711965293916,0.143470633672218,0.900031525848753,0,0.126830498486112,0,0.054308961426662,0.0289944689466965,0.06619649795716,0.0163504291127342,0.18212779804731,0.0869066478112187,0.12789841346672,0.110901624956739,0,0.0277315886678279,0.484602551012666,0.371802441031078
