"","Quantiseq_B.cells","DWLS_CCLE.TIL10_B.cells","CBSX_CCLE.TIL10_B.cells","B.cells_Subgroup.1.Iteration.2","B.cells_Subgroup.3.Iteration.2","B.cells_Subgroup.5.Iteration.2","B.cells_Subgroup.1.Iteration.4","DeconRNASeq_LM22_B.naive.cells","B.naive.cells_Subgroup.1.Iteration.1","Epidish_LM22_B.memory.cells","DWLS_LM22_B.memory.cells","CBSX_LM22_B.memory.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_Macrophages.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_Macrophages.cells","CBSX_CBSX.HNSCC.scRNAseq_Macrophages.cells","CBSX_CBSX.Melanoma.scRNAseq_Macrophages.cells","DeconRNASeq_BPRNACan_Macrophages.M0","DeconRNASeq_BPRNACanProMet_Macrophages.M0","DeconRNASeq_LM22_Macrophages.M0","CBSX_LM22_Macrophages.M0","DeconRNASeq_LM22_Macrophages.M1","CBSX_LM22_Macrophages.M1","Macrophages.M1_Subgroup.1.Iteration.2","Macrophages.M1_Subgroup.2.Iteration.2","Macrophages.M1_Subgroup.3.Iteration.2","Quantiseq_Macrophages.M2","DeconRNASeq_BPRNACanProMet_Macrophages.M2","DeconRNASeq_CCLE.TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DeconRNASeq_LM22_Macrophages.M2","Macrophages.M2_Subgroup.1.Iteration.1","Macrophages.M2_Subgroup.2.Iteration.1","Macrophages.M2_Subgroup.4.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","DeconRNASeq_CCLE.TIL10_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","CBSX_CCLE.TIL10_Monocytes","CBSX_TIL10_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Quantiseq_Neutrophils","DeconRNASeq_BPRNACanProMet_Neutrophils","DeconRNASeq_LM22_Neutrophils","CBSX_TIL10_Neutrophils","Neutrophils_Subgroup.2.Iteration.1","Neutrophils_Subgroup.3.Iteration.1","Neutrophils_Subgroup.4.Iteration.1","Neutrophils_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan3DProMet_NK.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_TIL10_NK.cells","NK.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_NK.resting","Epidish_LM22_NK.resting","DWLS_LM22_NK.resting","CBSX_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_CD4.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_CD4.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","Epidish_CCLE.TIL10_CD4.cells","DWLS_BPRNACan_CD4.cells","DWLS_CCLE.TIL10_CD4.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","CBSX_CCLE.TIL10_CD4.cells","CBSX_TIL10_CD4.cells","CD4.cells_Subgroup.1.Iteration.1","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","DeconRNASeq_LM22_T.cells.CD4.memory.activated","CD4.memory.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_T.cells.CD4.memory.resting","CD4.memory.resting_Subgroup.1.Iteration.1","DeconRNASeq_LM22_CD4.naive","CD4.naive_Subgroup.1.Iteration.1","DeconRNASeq_BPRNACan_CD8.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_CD8.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","DWLS_LM22_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_CCLE.TIL10_CD8.cells","CBSX_LM22_CD8.cells","CBSX_TIL10_CD8.cells","DeconRNASeq_LM22_T.cells.regulatory","CBSX_CCLE.TIL10_T.cells.regulatory","CBSX_TIL10_T.cells.regulatory","T.cells.regulatory_Subgroup.2.Iteration.1","T.cells.regulatory_Subgroup.3.Iteration.1","T.cells.regulatory_Subgroup.1.Iteration.2","Quantiseq_T.cells.non.regulatory","DeconRNASeq_LM22_T.cells.helper","CBSX_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","DWLS_LM22_T.cells.gamma.delta","CBSX_LM22_T.cells.gamma.delta","DeconRNASeq_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.activated.cells","Dendritic.activated.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.resting.cells","Dendritic.resting.cells_Subgroup.1.Iteration.1","DeconRNASeq_BPRNACanProMet_Cancer","DWLS_BPRNACan_Cancer","DeconRNASeq_CBSX.Melanoma.scRNAseq_Cancer","Epidish_CBSX.Melanoma.scRNAseq_Cancer","CBSX_CBSX.Melanoma.scRNAseq_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.2.Iteration.1","Cancer_Subgroup.3.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_Endothelial","DeconRNASeq_CBSX.Melanoma.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.2.Iteration.1","DeconRNASeq_LM22_Eosinophils","DeconRNASeq_LM22_Plasma.cells","DWLS_LM22_Plasma.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","DeconRNASeq_CBSX.HNSCC.scRNAseq_Mast.cells","DeconRNASeq_LM22_Mast.activated.cells","Mast.activated.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Mast.resting.cells","Mast.resting.cells_Subgroup.1.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_CAF","DeconRNASeq_CBSX.Melanoma.scRNAseq_CAF","CBSX_CBSX.HNSCC.scRNAseq_CAF","CBSX_CBSX.Melanoma.scRNAseq_CAF"
"SAM6662f5181f87",0.0162255785874374,0,0,0.0847915853009288,0.103522959619031,0.738809618001614,0.0750497486415683,0.0817263393931491,0.101957622430024,0,0.00163185629000733,0,0.0443505205125105,0.0650036325388107,0.0462026439679712,0.139674789370521,0.0204585140560636,0.0133693254047734,0.118359244887376,0.194490194506529,0.0906902338763564,0.0582503990230293,0.118242624543866,0.0169920658876807,0.178009071479602,0.0203355061369238,0.177866849808761,0.0459614981731586,0.201018170775711,0.113971560339825,0.103414218317405,0.194128085058731,0.106867893086759,0,0.297240186941274,0,0.0819241616432559,0,0.157711235641143,0.0431636997621085,0.01031531888596,0.0422750806621928,0.153013639305348,0.0241763826820305,0,0.298287830045628,0.0980755351985884,0,0.359043158375709,0.196284647420293,0.115423765943299,0.143475182944432,0,0,0.00858578381943058,0.0230578226592745,0.0191866379054432,0,0,0.0287554352263379,0.13336910823228,0.102890464317601,0,0,0.00812604131255998,0.0497527584091941,0,0,0,0,0,0.0106160483729162,0,0.00555584193135547,0,0.0403855992660444,0.036745884352651,0.0120916826462511,0.0229114669058738,0.268893411730435,0.05676812394467,0.0432925754428692,0.069766537268681,0.0897155880554639,0,0.0392230712253867,0,0.171311049590412,0,0,0,0,0,0.0943390193100572,0.00912812806382375,0.0301375376802807,0.0709125526284483,0,0.107158574503212,0.0329183104821131,0.0301418161672459,0,0,0.0386191150473676,0,0,0,0.040058736689068,0.0131418119469826,0.0458338241590636,0,0.379503653317293,0.956631017979784,0.0864874907532205,0,0,0.967798896960729,0.507908590224971,0.187169284112827,0.0525008851763316,0.0982311690865341,0,0.00234409562218535,0.0145196273822602,0.0963841250904697,0.0325537116775284,0.118548051449293,0.120953528025634,0,0.0510867211047003,0.102235481112063,0,0.213615547702883,0.501880981134325,0.535824504781221,0.791138670395025
"SAM18b9351e265a",0.0361336936994653,0,0,0.0936846036609235,0.109877335486763,0.698816264653424,0.102208138397905,0.0632136553037948,0.0756572318961638,0,0,0,0.0789678218167502,0.020634130138,0.169455196059465,0.246777083699257,0.0253679771312824,0.0158320219019787,0,0.0423341227878092,0.110404722839754,0.0904040523619708,0.106305622030289,0.00320774511678103,0.346857719407753,0.0492406316078145,0.169403760533514,0.0351018433222529,0.254935656698849,0.228721436045123,0.0661802430856626,0.245585365066278,0.136916745152413,0,0.279505241338807,0.00788555967822333,0,0,0.0291493731251036,0,0.0165161967287114,0.0337394775391657,0.0679816683558208,0.0180029185823095,0,0.0185695174044125,0.00503833030829725,0,0.0203584244256379,0.107637517107484,0.119725247597892,0.131825040966969,0,0,0,0.0755499440758306,0,0,0,0,0.100030945031915,0.103132049485449,0.0637267668737679,0.0448959381483118,0.000184135088025644,0.0199606784601464,0,0,0.0348148312839742,0.00198221137903796,0.261436131213605,0,0,0.0377763898312785,0.137815580131506,0.0757644688705575,0.0865796988947186,0.0739405435535513,0.0875182579866857,0.274756424662739,0.0877060391013689,0.0498456746915818,0.0734110783185231,0.0572169539836217,0,0.048365731475628,0,0.0506075472823067,0,0,0,0,0.0101711847433918,0.123952398702186,0.0223120259033101,0.112763623045547,0.089954145511522,0,0.0673473533887988,0.00844681528273864,0.013023968155523,0,0,0,0,0,0,0.0342545983889555,0,0.103802775900084,0.0619674746364226,0.368066043838468,0.911471285232324,0.0745009070782253,0,0,0.916460579817869,0.543125963308481,0.0410531545462472,0.0371100260508495,0.0877231691618053,0.0234772896690705,0.00763467146580481,0,0.0322886969749585,0,0.0861763824844482,0.0849532510486929,0.047967650286248,0.0795194506330612,0.0127531096897396,0,0.237755575239616,0.45261334998443,0.552359245473588,0.625830714265345
"SAM7fb7a13c096b",0.0620838150177393,0.0335682610066106,0.0947037840990556,0.109042322751758,0.14538613459945,0.87113947288849,0.182375207414807,0.395685909198617,0.317220192747525,0.0198252916660664,0.112885190493405,0,0.0333269482630649,0.0674127325748591,0.0154399113945639,0.0459467091937138,0.0213354930937806,0.00953419801106739,0.0835738345037018,0.042064089902774,0.107223607938409,0,0.116364103237528,0,0.0925600647864338,0.0264012939079417,0.178838842986924,0.00192119032300639,0.0486764311518238,0.0378370010493093,0.0609462384305355,0.17569381029551,0.0431013644857013,0,0.268612656777591,0,0,0.154810358091743,0,0.136111803994613,0.00980282006598204,0.0490812331647522,0.111374186276391,0.0256985137037566,0,0.106657052049794,0.0526518297809594,0,0.366300184506108,0.130534880383986,0.114619241659595,0.153432738260115,0,0,0,0,0,0.0306233408187978,0.0161630338304893,0.00169541370005947,0.116221012090881,0.0724492716553843,0.0298419062385145,0.068844216696135,0.0155981506835188,0.0626451414856655,0.0112338047407384,0,0,0,0.107456355834199,0,0,0.00618021147153617,0,0.0996796857070126,0.0106241298426367,0.0333638451373264,0.0651587555430832,0.182589099286829,0.143990922413112,0.21231783801582,0.0749448553083868,0.0672607420107382,0,0.0163791851668245,0,0,0,0,0,0,0.00689060999463912,0.466135578294359,0.00972470097779255,0.0268498821380371,0.0878452343047319,0,0,0,0,0.00405022467199999,0,0.0217622166670109,0,0.0564685903625512,0,0.0249493404521206,0.0342830690022983,0.0201349352607746,0,0.358527262580591,0.917677323117644,0.11848740615315,0,0,0.901580009155828,0.50434275328047,0.122859238902528,0.0692838018385746,0.138016824463443,0.0200701228045514,0.0289634268295499,0,0.000757595446912715,0,0.0894639471163201,0.0995124504718462,0,0.0198932542882965,0.0586928623225117,0,0.232197768229718,0.370178120187387,0.53550259875825,0.667144313545677
"SAM87a8e18eb45b",0.0137424591220048,0,0,0.103427301560435,0.130334371638133,0.26890221071161,0.0473138356701302,0.0736117895893517,0.0446551074612344,0,0,0,0.041598479016472,0.108071412144727,0,0.140122662288721,0.00792240711345664,0,0.091133428264653,0.0159077540044084,0.0691531212787784,0.00245881672920136,0.124705024342696,0.00219746287053852,0,0.0182613324248852,0.201498554306136,0.0745230550859216,0.0952958982741059,0,0.0278526524740663,0.376267756910199,0.0887977506477918,0.178047310080431,0.33096577138264,0.0197103571965109,0.533208885877488,0,0.091227856600432,0,0.00952198121638331,0.0498597387677788,0.0875283597430337,0.0378706832939722,0.0311522949028759,0.252388521169446,0.0108752890776556,0,0.303328796264766,0.148155167199594,0.121089328179382,0.158134435589452,0,0,0.146663863650358,0,0.0524514702325844,0.0679693188111578,0.118518891289233,0.0840587384007849,0.149138652064325,0.315451401825535,0.129500426071777,0.117501718516296,0.0387870470219876,0.0902880252342549,0.0462489409463166,0,0.00299451199981687,0,0,0.0222691298212492,0.171281150952154,0.0235221655774007,0,0.064334405526898,0.0288933066551675,0.121180418384537,0,0.111442159515681,0.0525293040483269,0.281966451640291,0.066486263418612,0.0436616822855733,0,0,0,0,0.00233414374133405,0,0,0.0147520367579759,0.00181039938342525,0.243142709353505,0.0058584081775648,0.184028633183288,0.183608436570378,0,0.111986839516558,0.0366409246306408,0.0192365018707306,0,0,0.0359733180295613,0.00078593494753834,0,0.00225853123921475,0.0407777914925404,0.087668966815236,0.0967957705645012,0.0199060014797914,0.331882089972417,0.774891124054434,0.159956473667888,0.0625708785463234,0.0140051902465464,0.950535973070295,0.634931622036424,0.528396961188001,0.0592970159895348,0.170474437266344,0,0,0.036683775406331,0.11982294256441,0.0157491916081997,0.115309819775645,0.10464208436683,0,0.0486403180563779,0.112893787592505,0,0.127148492690164,0.285012470961232,0.205217139158195,0.70991390619432
"SAM9725303dce0c",0.0178024425229512,0,0.00187140798851011,0.113155878402216,0.122471921422441,0.226724534370247,0.0873073044618575,0.149402435342251,0.0890496910713105,0,0,0,0.0590484286816899,0.125119308992197,0.0317001134428944,0.187304355083926,0.0118953466216466,0,0.11120029402052,0.0100473992512629,0.0276937545393123,0.00432826480688125,0.118271643070667,0,0.00273940082160388,0.0238966156732724,0.17055703030489,0.066618490205543,0.178337193135589,0.0107179919653302,0.0233880146938775,0.147651399411809,0.059365643050608,0,0.30998319957013,0.0135303015142234,0.440556569881913,0,0,0.229728830277171,0.010785464956188,0.0512033574689845,0.13109348375773,0.0248298887112466,0.0225399645410925,0.228029696449167,0.0132944313600544,0,0.130428161347524,0.157166332573786,0.110392564863606,0.152829393233837,0,0,0.0185048781613384,0,0.0210847214873006,0.0358764286333592,0.0734091797273618,0.029392297755863,0.134828799768213,0.201143064550739,0.0247321508774417,0.1817858075841,0.011807228566007,0.0811360836003638,0.034347350440637,0,0.00896198241482099,0,0.273535452244127,0,0,0.0252891267540116,0,0.158357820650645,0.0544823518763557,0.0444998758290335,0,0.357236560852711,0.153674945210538,0.217913712157223,0.0720857115162396,0.0771986638840281,0,0,0,0,0.00250548413229836,0,0,0.0383444589466991,0.0570293743273515,0.526484052006396,0.0192583238033852,0.189280810163771,0.101286473336785,0,0.0151825698171977,0,0,0,0,0.0656089646847049,0.0140309739530437,0,0.0777562254519224,0.103718660253287,0.0861802423801908,0.044482945645017,0,0.384261507144138,0.965568581236809,0.169404577509606,0.00953468855044991,0,0.907798089136067,0.629535602067885,0.0788053312884875,0.100369624290861,0.178209489575634,0.104635636133799,0,0,0.0726141220817582,0.00486785202143473,0.11641068239229,0.130446566711943,0,0.0191795953461059,0.104569950652728,0,0.141047075885168,0.228919868359361,0.335723537261224,0.671341148072038
"SAM6ff654a20f98",0.0281359211174306,0,0,0.0898689526774374,0.0940401192196046,0.797223530751654,0.0745107873859678,0.0982778485391711,0.0852464576600073,0.0177350343118904,0.0224441802142736,0.0578227509462569,0.0433268234353682,0.0705090378953348,0.0757648305986633,0.145117507412057,0.0341642585650464,0.0238597793273506,0.0550374620955256,0.0459110769866956,0.0546753778715718,0.0159561844550499,0.103167528481243,0,0.205087792968166,0.0413954721743965,0.176900766922169,0.00612901812462896,0.232093422839611,0.142055006210929,0.0955610925738821,0.160994987952065,0.0948066415814445,0,0.288151241318473,0.166657162935507,0,0.0632345532012033,0.305224314856553,0.191664975365227,0.0165031619455005,0.077735657697741,0.124774911577168,0.0195545169399808,0,0.0379020146384248,0.0335139334785652,0,0.119347358492092,0.0597499853360027,0.114455878313524,0.1536635070021,0,0,0,0.018845684430593,0.000598009393917763,0,0,0,0.120368889360733,0.103574340642585,0.059372323933759,0.0747512320894354,0.00644855037858975,0.0492119625869845,0,0,0,0.00263755251425638,0.162707263336952,0,0,0.0119680209141706,0,0.0794478059554626,0.0359354657785536,0.0284309057439538,0.105899703648385,0.440837717203086,0.147520380565882,0.0991830759146373,0.0671020495068239,0.0813258496096273,0,0.07262314643467,0,0,0,0.0199170980198722,0.0112133064299686,0,0.0321893208657349,0.266507073956839,0.0239148085263826,0.0380463056958742,0.107357559920438,0,0.00614546109885607,0,0,0,0,0.0306784690517703,0,0,0,0.0416099441474379,0.016691725189738,0.0405111747945775,0.0323779567976924,0.378636395642771,0.968981413814406,0.0877437283541109,0,0,0.95269173551497,0.444818868312434,0.0708891988512273,0.0648109062709984,0.109634177777525,0.0161105246094625,0.00855044963513204,0.0135402881476514,0.076762886965148,0,0.112274510196941,0.111431784261849,0,0,0.087720437058101,0.0208245177239596,0.247525146961962,0.481714037976037,0.737076868129151,0.749216605653303
"SAM94859b440b1d",0.0196613608344688,0,0,0.100549846724053,0.132055792778146,0.751107966423783,0.075538847174771,0.115237101353653,0.0197905356544154,0,0,0,0.0336999979196528,0.0983824047713305,0,0.0510901444822531,0.0139928013574924,0,0.0970620025948088,0,0.054382477560825,0.00274207385881888,0.128177237984288,0,0.131659346350925,0.021947317138063,0.205843056426825,0.0743799150147067,0.233211732215583,0,0.0283295649924475,0.160018338451302,0,0.106129183789285,0.280172577148361,0.0137806584142122,0,0,0.0377621129506889,0,0.000148839837274204,0.035256569686933,0.0882423215231925,0.0373328811367659,0.0267474801486537,0.169629106289543,0.0278001715004744,0,0.486657360933327,0.162807826440841,0.130341464902845,0.181980694280811,0,0,0.0829459434255734,0,0.0366315536937245,0.0538014523410003,0,0.0213564618369095,0.13552927108775,0.220243761110712,0.146125656229134,0.0638838825348911,0.00403236043590094,0.0772899744893728,0.0553809557509011,0,0,0.00721132054001364,0.187667255503317,0.0659805914214285,0,0.0118909645621096,0.0427600582574049,0.0443033877455259,0.0255573118245207,0.00197172152652649,0.00811615576100288,0.459152135931993,0.116585654620547,0.280683840851,0.0740722534598907,0.0683026087129188,0,0,0,0,0.00295094774810094,0,0,0.0125363419509381,0,0.255273163448962,0.0012410245945432,0.0038121249030091,0.119702606239882,0,0.0780376849858016,0,0,0,0.0228382412397285,0.0422154578294715,0,0,0,0.0457446023476884,0.00851896413131268,0.0864356362979593,0.0293864767258478,0.307368853747115,0.875674640823195,0.157286237172427,0,0,0.974272394001566,0.595773263595339,0.442533227732918,0.0725449942463568,0.174838897774585,0.00548250684445432,0.0425542422726804,0.0240107598524061,0.109724400572493,0.00873653910439665,0.0947048777873382,0.104695989768119,0,0.0802191620712505,0.114490011434436,0,0.14211631331764,0.281686122782125,0.28239757365229,0.799210333201619
"SAMc57eadb2d82b",0.0164191910108931,0,0,0.103163591894336,0.125002010978152,0.68907852444379,0.0408390084594575,0.10850422239011,0,0,0.032705364899956,0.0241446483807213,0.0601519965372168,0.115402213485698,0.0264876596745538,0.0744119919117388,0.0262179549592316,0.00905522341036004,0.104177683525764,0.160552328175368,0.0697292937364384,0,0.116159786541745,0,0.00076738452767603,0.0248059443068989,0.179059833320988,0.102975718135714,0.485666536405759,0,0.0133237699869245,0.257674754396719,0.20358116687188,0.00594524759528115,0.292111096249032,0.0232138430591463,0.0973059975222063,0,0.190107719526905,0.0802378004204094,0.00188841570260236,0.0943592126440631,0.0809814217781277,0.0374266790258155,0.034867297694732,0.299985163409978,0.0106659373152564,0,0.501917516813813,0.155281945802413,0.117949360319209,0.185530659502236,0,0,0.004121269190102,0,0.0337127311685266,0,0.0351162172568387,0.00948507709746472,0.142135628678624,0.159699541344629,0.222315385603741,0.174195019575826,0.0227581659741961,0.0810438241812561,0.0430021695779897,0,0,0,0,0,0,0.00143165353164384,0,0.021813675291086,0.013540982996278,0,0,0.261620924343493,0.0250081370972401,0.126939818466381,0.0705171989607091,0.0702637134330279,0,0,0.0478200638106362,0,0.00416070629573731,0.0480928780785497,0.00362335382966436,0.0345916270737641,0.0093669678688628,0.0164959576375917,0,0,0.0957454974309652,0,0.081279881802857,0,0.0257743236387209,0,0,0.0499741860789347,0.0213712496850515,0,0,0.0640792928364056,0.0762299017241849,0.056645152334127,0,0.364825848198897,0.988762175979919,0.171441350553052,0.0680167650914427,0.180061309178241,0.985824719605898,0.674072347420817,0.12183949108376,0.07878329399372,0.176995511079861,0.0433935672787246,0,0.0353687365676975,0.137465850616372,0.00533866443837599,0.119769032061835,0.128012899714831,0,0,0.116440691372916,0,0.166772559801392,0.269459040536016,0.676369212867378,0.74552669891002
"SAMaabf4afe4213",0.0204273774144804,0,0,0.103991138414127,0.132333225768589,0.85202903031913,0.129218172595677,0.148789483129241,0.229508804590199,0.00882014609444308,0.0122658591066824,0,0.0467509983470373,0.081751123725677,0.0999464052908138,0.128570523387084,0.0237462540985366,0.00472737744039871,0.0587987987223617,0.0780224918814496,0.0986320882311237,0.0526974979056393,0.121661919995175,0.000469883934052703,0.190258806885013,0.0163632471602625,0.188870039467123,0.0688986601915049,0.250540038146396,0.119297961332643,0.0352894003935902,0.269882382714026,0.137308272569902,0,0.284401950994456,0.0171016122299163,0.0381812435584877,0,0.368685930856411,0,0.0048471376999767,0.0550483151473132,0.118133381327258,0.0220599519205678,0,0.0302435580709159,0.00179632707349114,0,0.230732902054571,0.164417814617018,0.124003945232466,0.173833899396826,0,0,0,0,0.0282568712842232,0,0,0,0.131923639434886,0.113400722944166,0.00199607244796609,0,0.00700370460086654,0.0567243451708697,0.0206546026082396,0,0,0,0,0.0123440362446194,0,0,0,0.0376723483678925,0.0385338635454282,0.0380693033052429,0.0793856843913811,0.277299947478576,0.0338766827717237,0.12632132248301,0.0733621038327016,0.0896754921559039,0,0.0380186487472755,0,0.143471358224869,0.0027984499198907,0,0.0289444156724201,0.0039636535700956,0.00938473401684294,0.302385117402903,0,0.0168368355866053,0.0883752934066092,0,0.0678800568572378,0,0,0,0,0.0483716072407187,0.0145917125472874,0,0,0.0195786568931596,0.00487400828495043,0.0536399762080661,0,0.34706147119733,0.963932764848682,0.101801767591949,0,0,0.959578457772732,0.619453149854385,0.067331683919489,0.0734838525143778,0.116585940830501,0.00261630663429854,0.00849937602500841,0.000811735576211808,0.100965738086402,0,0.128279175792943,0.126035303313515,0,0.00555260182959329,0.0815478404933495,0,0.197722075316494,0.451207198192692,0.620044298397473,0.726164414340899
"SAMce39dd79b441",0.0161951705545014,0,0,0.100309855815594,0.11119363722599,0.175308360937506,0.0389473960103937,0.0828782142556978,0.0580924449547529,0,0,0,0.0360309308711967,0.0975148491249968,0.0307528035452213,0.102807801330155,0.00426820208139182,0,0.0819239349528821,0.106902324686821,0.130083997702058,0.0202182380919063,0.13354024794488,0.00555444101385066,0.117926603620517,0.0206794264599973,0.196546875492847,0.0520791704184117,0.221150980122507,0.0257367776360417,0.022593822010787,0.211216198920059,0.111894239614608,0.00339822794011928,0.386862346594758,0.0137278514356977,0.722960840964555,0,0.320739149762634,0.135410808106932,0.00561910311616113,0.0290419343179098,0.0430562090941096,0.0348636366588003,0.04871778200527,0.190804805476147,0.0151772860720606,0.0610096002713219,0.205995027074975,0.111984031580711,0.13447012283317,0.156295878916936,0,0,0,0,0.0118420348480939,0.0287288223726032,0.0824673893072933,0,0.112718853619343,0.107025357425915,0.00762643197153575,0.188501801985311,0.00867807736212996,0.0705272681860456,0.0338340847152567,0,0.0138643875802726,0,0,0.0181714876924714,0,0.0196130206109512,0,0.0279714386086608,0.0592134728736026,0.0361829170984888,0,0.176924684435991,0.0527677168089784,0.0349751248925213,0.0762095790317934,0.0641088075030727,0,0,0,0,0.00545377290372385,0.0088098136792614,0.00187153177412726,0.0232967808537532,0.00258250560891241,0.0772684530139998,0.008548235415587,0.0879435127018008,0.0870131952908866,0,0.0288009091525148,0.0231260795064333,0.0142453981521845,0,0,0.0323305698564964,0,0,0,0.100175676963418,0.21066057840615,0.115049371078517,0,0.312513116140805,0.962410801782434,0.134502726113061,0.00570071937185255,0,0.967476158735835,0.651493903992945,0.684439501857778,0.0347079273222205,0.145815076490426,0,0.00376113010348134,0.00878974012400822,0.0912938205173023,0.0078168583931932,0.0917944084132529,0.0910760841194053,0.0520515584647159,0.10975049188158,0.048060654537663,0,0.0710882861190204,0.357187340050962,0.0623394302938977,0.816098922990643
"SAM6964a6d7b967",0.0197865448805551,0,0,0.107048918405964,0.12131458660946,0.248165392190794,0.0396327790307614,0.0867559627843744,0.119402311090947,0,0,0,0.0487887435085266,0.106111351195365,0,0.124085460389507,0.0154126161225084,0,0.0902136193635065,0,0.0698473325877955,0,0.132045469972909,0,0,0.0119211141748673,0.200803471548657,0.0532680458755381,0.242199913242502,0,0.00665209673080756,0.282021270868943,0.0502867773143187,0.00078710963468318,0.298946717907539,0.06416748377645,0.676346386389609,0.0442853245631561,0.573368371613999,0.253121982378681,0,0.0702691699360956,0.114775434005659,0.0344264798617979,0.0472912367629263,0.161493870752675,0.00926954299186565,0.0300443190589168,0.173527328482185,0.141121723450068,0.133188743963417,0.166821601961165,0,0,0,0,0.0421836807764862,0.0508843717289813,0.131705315973675,0.104666522614124,0.156062203055358,0.32956828314532,0,0,0.00558006017152349,0.074536632807108,0.0617051582651669,0,0,0,0,0,0,0,0,0.0240222502690947,0.0169159819512842,0,0,0.167843534952303,0.063570555171023,0.336015897141716,0.0852499277447172,0.0728029453378359,0,0,0,0,0.00721677629130785,0,0.0229378443908244,0.0321635336841782,0.00285020731033284,0,0,0,0.0922730418894818,0.00406714436551498,0.0449795183822674,0,0,0,0,0.0466051427003653,0,0,0,0.0794726492850786,0.0423571303395769,0.0697079085706059,0,0.307689432369717,0.999212890365317,0.227440896824846,0.145960174762478,0.206120563433768,0.994342406594032,0.682600023558106,0.544715993293481,0.0519983112732154,0.177931838902788,0.0181017647987801,0,0.0234412876712467,0.136027247623825,0.0652030370277517,0.110996662782986,0.111969319816912,0,0.0304181848830682,0.122395951400177,0,0.163141736404544,0.209370845010572,0.153190016661155,0.584990485716688
