NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	T.cells.proliferative	Mast.cells
RIC3	11.7972645023545	48.362232875428	1	23.7173533471617	1	59.6962922035937	11.6858413494346	1	1	29.3305108527855	18.8103246051041	1	24.7875199924433
RIN1	1	1	1	1	1	1	1	1	1	1	1	1	34.1171866172217
RIPK3	10.9635973778715	1	10.6174663122745	1	16.9726843519714	1	1	1	1	1	13.0100524663899	1	1
RIPOR2	53.9474953383894	71.5290632320269	18.7039595609716	88.8816353608875	177.343842360621	153.162533647127	29.7855497166714	1	1	1	48.6199858441272	38.3286272761026	1
RMI1	1	1	1	1	1	1	1	1	1	1	1	15.0853490328557	1
RMI2	1	1	1	1	1	1	1	1	1	1	1	32.8200774664306	1
RNASE1	1	1	251.068238855562	1	1	1	1	2451.3661845145	1	1	1	1	1
RNASE2	1	1	23.5964497810627	1	1	1	1	1	1	1	1	1	1
RNASE4	1	1	18.6436396385608	1	1	1	93.700992887477	21.8743615867387	126.596960129695	19.8787438835631	1	1	1
RNASE6	1	1	124.477404975564	1	1	16.3599121167864	1	1	1	42.8713093521862	1	1	1
RNASEH2A	1	13.9750255044375	10.830786565675	1	15.178651591767	1	1	16.5713275813124	1	11.6750081255692	1	96.13054265155	1
RND1	1	1	1	1	14.8261577939823	1	1	155.911109686725	1	12.9044236084799	1	1	1
RND3	1	1	1	1	1	1	133.590491505251	14.5525438878183	185.681016052575	1	1	1	1
RNF125	118.329574224903	48.3904411074896	16.4754703477247	104.091952807479	141.58276126558	1	1	39.131703790426	1	1	45.5514897644874	31.7827129157051	18.8646938703413
RNF130	12.3196096320563	1	345.14232343843	13.255279831976	22.6072373416236	14.5206920068642	93.6172124605474	105.755288349166	94.5544565129026	1	1	1	179.620728344613
RNF144B	1	1	120.829761529193	1	1	26.2995757413013	1	75.8664373692867	1	1	1	1	1
RNF152	1	1	1	1	1	1	33.5400003227322	13.7076445411158	1	1	1	1	1
RNF180	1	1	1	1	1	1	47.224697923158	1	16.2160641138032	1	1	1	1
RNF212	1	1	1	1	1	1	1	1	14.4013905367396	1	1	1	1
RNF217	1	1	1	1	1	1	1	1	35.0606973677603	1	1	1	1
RNF32	1	1	1	1	1	1	1	1	1	1	1	1	14.0109341652538
ROBO2	1	1	1	1	1	1	1	1	78.6714968192935	1	1	1	1
ROBO4	1	1	1	1	1	1	1	284.216962955226	1	1	1	1	1
ROGDI	1	1	27.8767857555222	1	1	1	13.0651278311057	1	20.1869678870131	1	1	1	1
ROR2	1	1	1	1	1	1	1	1	37.2656880128933	1	1	1	1
RORC	1	1	1	1	1	1	1	1	1	1	1	1	1
ROS1	1	1	1	1	1	1	1	1	1	1	1	1	1
RPS6KA1	30.9873676238713	32.4089858699506	42.2044061646044	25.2683299995671	131.975192093931	20.2572462616128	1	13.5218843888033	1	10.3915683529703	39.0821775538427	29.2052477357911	1
RPS6KA2	1	1	1	1	1	1	26.6258361453051	113.734867521988	22.6378595689197	1	1	1	14.0127119883417
RPUSD2	1	1	1	1	14.0957309639644	10.5773226076509	1	1	1	1	1	1	11.2880676648076
RRAD	1	1	21.9373712980995	1	1	1	158.363637545253	1	132.19768364767	1	1	1	25.9011891728034
RRAGD	1	1	28.4595004873148	1	1	1	1	1	1	1	1	1	15.7517046947932
RRM2	1	1	1	1	1	1	1	1	1	1	1	602.210149938871	1
RSPO4	1	1	1	1	1	1	1	1	90.1843359692667	1	1	1	1
RTKN2	1	156.577779660781	1	1	10.4171791482932	1	1	1	1	1	1	1	1
RTL5	1	1	1	1	1	1	1	1	1	1	1	1	11.7464726434442
RTN1	1	1	29.2731050937013	1	1	1	1	1	1	1	1	1	1
RTP5	11.8435249629354	1	1	1	1	1	1	1	1	1	1	1	1
RUBCNL	1	1	19.129510897818	1	1	179.977230804332	1	1	1	1	1	1	1
RUNDC1	1	1	1	1	1	14.2591687457895	1	1	1	15.6873477352023	14.3314668742915	1	13.1295993492345
RUNX2	23.6848250626788	23.5184825752278	13.2234855386745	40.0592513539016	15.222275191649	1	1	1	19.0889784139248	23.848735722997	75.503113732669	47.0777911552857	1
RUNX3	245.234694475828	92.7104860963014	66.8314238501687	117.791801211479	204.877076703617	60.6787593580436	1	1	1	28.4191271958842	49.8951533593923	156.867915562353	36.1068667085022
RXFP1	1	1	1	1	1	1	1	42.9785471707762	1	1	1	1	1
RYR1	1	1	1	1	1	1	1	1	1	1	1	1	31.6971631705105
S100A12	1	1	38.1839269865258	1	1	1	1	1	1	1	1	1	1
S100A13	1	1	25.0820776436331	1	1	1	228.620617350075	463.458010213915	811.837818078226	12.7322624572973	1	1	18.0564847688687
S100A14	1	1	1	1	1	1	1	1	1	1	1	1	1
S100A16	1	1	1	1	1	1	34.9124160153468	381.51854563035	168.785457892909	1	1	1	1
S100A3	1	1	1	1	1	1	38.1261363799833	22.1157199733245	1	1	1	1	1
S100A8	1	1	429.537492821034	1	1	1	1	1	1	1	1	1	1
S100A9	1	1	470.864756048143	1	1	1	1	1	1	1	1	1	1
S100B	1	1	198.008507923948	1	248.945697903612	1	1	1	1	1	1	1	1
S1PR1	18.6059122368561	18.0442056286616	1	78.7223745234207	94.2567455471977	17.6744672830301	1	448.091657255727	12.3623131236556	1	1	1	17.7426834863409
S1PR3	1	1	1	1	1	1	77.6132282578456	1	1	1	1	1	1
S1PR4	55.9515524638695	48.7922265639048	20.5934967739805	78.7147573961756	53.1287127074868	39.4081882835038	1	12.3953020783855	1	25.7012161850267	41.6851950501463	48.8734584231525	1
S1PR5	1	1	1	1	208.52772437399	1	1	1	1	1	1	1	1
SAC3D1	1	1	1	1	1	1	1	1	9.47306914867463	1	1	52.4403598228815	1
SAMD1	1	1	15.9262875803286	1	1	1	1	34.6575035545951	14.7094654423442	1	1	38.3020355816161	1
SAMD11	1	1	1	1	1	1	1	1	84.2339398523388	1	1	1	1
SAMD3	91.2781072686137	1	1	46.2836234899638	240.432996805378	1	1	1	1	1	14.0468516275064	33.4703432041741	1
SAMSN1	550.493137468645	556.181122294774	291.155874382502	489.676858267554	92.804410332417	302.777132725406	13.2491711069425	28.8993062470092	1	188.143359293155	550.222107822964	385.78213838949	829.492332774986
SAPCD2	1	1	1	1	1	1	1	1	1	1	1	18.9892209200534	1
SARDH	1	13.2580781216127	1	1	1	1	1	1	1	1	48.3221115538274	16.2975684467995	1
SARM1	1	14.9093771590234	1	1	19.6875713818102	1	1	1	1	1	13.5458254134748	1	1
SASH1	1	1	1	1	1	1	45.3748973921172	174.215738192606	30.535675529894	1	1	1	1
SASH3	50.2964256508488	62.0343721131201	32.6873325672946	41.2948341419829	142.017077755144	87.2280792274534	1	1	1	35.691643175086	49.0988455388482	64.4727445414036	1
SASS6	1	1	1	1	1	1	1	1	1	1	1	21.6290857530224	1
SATB1	63.3591874554893	94.1559540048162	59.1651493538073	85.7882070840581	19.0636020823223	12.9866229376625	1	20.5022356758952	1	1	114.432340402622	34.4509696632292	11.3941203665191
SBK1	1	1	1	1	17.3970408343357	1	1	1	1	1	1	1	1
SCAMP5	1	1	1	1	1	1	1	1	1	30.741022745775	1	1	1
SCARA5	1	1	1	1	1	1	1	1	33.2814834712408	1	1	1	1
SCARB1	1	1	32.7349018199465	1	1	1	1	57.1061217929104	1	14.8108727977545	1	1	1
SCARF1	1	1	17.595424462686	1	1	1	1	106.569008690405	1	1	1	1	1
SCARF2	1	1	1	1	1	1	17.6599084823997	1	43.6281035364398	1	1	1	1
SCD	1	1	24.1105849461744	1	1	1	1	1	1	1	1	1	1
SCGB3A1	1	1	1	1	1	1	1	1	1	1	1	1	1
SCGB3A2	1	1	1	1	1	1	1	1	1	1	1	1	1
SCIMP	1	1	44.2110396577933	1	1	124.295180568376	1	1	1	1	1	1	1
SCIN	1	1	1	1	1	1	11.3188275867092	1	1	1	1	1	64.9560581538484
SCLY	1	1	1	1	13.9618652109946	1	1	1	1	1	10.5641776731208	15.659263695463	1
SCML4	154.904545553257	37.4980127168046	1	160.724215703861	128.70530524272	42.0155085390374	1	1	1	1	63.522252832848	52.9103395677982	1
SCN7A	1	1	1	1	1	1	78.0196212325398	1	192.797118178529	1	1	1	1
SCN9A	1	1	1	1	1	1	1	1	1	1	1	1	1
SCNN1A	1	1	1	1	1	1	1	1	1	1	1	1	1
SCNN1B	1	1	1	1	1	1	1	11.4445994871866	1	39.3348184476973	1	1	1
SCRN1	1	1	1	1	1	22.9884792481343	14.0827985926801	1	11.9790415193938	10.803130184881	1	1	1
SCTR	1	1	1	1	1	1	1	1	1	1	1	1	1
SDC1	1	1	1	1	1	1	1	1	1	238.779586334685	1	1	1
SDC2	1	1	34.0509178308779	1	1	1	226.587253304126	1	53.4422243427621	1	1	1	1
SDC4	1	38.5151375267048	54.0871782536798	1	1	1	34.1158422855136	1	28.3567804162143	1	24.1183087501426	30.0657235513085	15.951940014144
SDR16C5	1	1	1	1	1	1	1	1	1	1	1	1	1
SDR42E2	1	1	1	1	21.8515322623218	1	1	1	1	12.3212029967827	1	1	1
SDS	1	1	87.1390786165986	1	1	1	1	1	1	1	1	1	1
SDSL	1	1	46.4128772080293	1	1	1	11.3940142509531	1	1	1	1	1	43.032860979966
SEC11C	97.2461336460943	187.071496215244	85.2972223251924	93.7739195591281	83.6845694097618	107.408758790578	58.713437847639	67.6405249557919	25.775913810412	1870.71986343558	202.074281709905	228.033361500242	55.4537595452243
SEC14L2	17.3447068693925	17.3289776149325	1	22.3001178958828	1	1	1	1	1	1	36.0929969489491	14.9410944673141	22.2962102905022
SECTM1	1	1	24.4274773293643	1	1	1	1	17.1079584348879	1	1	1	1	1
SEL1L3	27.2678407454715	29.7533041865782	24.7534542280162	19.9606844634359	10.6828334536757	89.5172795343849	1	20.8982068074465	1	207.695122132837	26.322513276859	42.3461503251925	1
SELE	1	1	1	1	1	1	1	63.1396803295741	1	1	1	1	1
SELENBP1	1	1	1	1	1	1	102.498512384785	33.3353291619212	49.0671636802825	1	1	1	1
SELENOP	1	1	73.8111823727552	1	1	1	177.953330086893	212.770702578384	1707.12638945853	1	1	1	1
SELL	25.8429483308336	250.750729620142	21.7121685505456	82.2067966784791	150.140492119705	323.837026541178	1	1	1	18.5863371079288	55.1056187681804	46.2858623289118	1
SELP	1	1	1	1	1	1	1	33.9014509230888	1	1	1	1	1
SELPLG	117.990027474352	123.211291875109	71.434940035308	92.6114274658442	204.54593021836	1	1	1	1	74.7864963052757	105.614910928479	78.9153788380869	16.3009662690023
SEMA3B	1	1	1	1	1	1	1	1	39.8266918075488	1	1	1	1
SEMA3C	1	1	15.3923933579844	1	1	1	12.2942407220333	1	78.571225362631	1	1	1	1
SEMA3F	1	1	1	1	1	1	1	74.4142197540497	1	1	1	1	1
SEMA3G	1	1	1	1	1	1	1	35.7647586166153	1	1	1	1	1
SEMA4A	16.9289550605223	1	49.2255100264571	1	1	1	10.2646157643868	1	29.414631098115	73.0261317854101	1	21.5860629267285	24.3431451220958
SEMA4B	1	1	1	1	1	18.5461765583288	34.336548174119	1	12.8801576146467	1	1	1	1
SEMA5A	1	1	1	1	1	1	52.0939700734794	1	10.9230031735482	1	1	1	1
SEMA6A	1	1	1	1	1	1	14.0882931807425	106.877397810952	1	1	1	1	1
SEMA6B	1	1	70.2971350277706	1	1	1	1	30.1574899605736	1	1	1	1	1
SEMA7A	1	1	22.8156307696848	1	1	46.3697253440715	1	1	1	13.8442754841903	1	14.5786432899992	99.5268479611156
SEPSECS	1	10.6582441120332	1	1	1	1	1	1	1	1	1	1	1
SERINC2	1	1	15.0630862110034	1	1	1	1	1	1	1	1	1	1
SERINC5	30.3356149823183	38.4217647116384	38.5585155446998	71.0880406477407	11.7410664037314	1	12.3606181955552	17.7895969877045	42.6730581416858	1	69.6719069109566	21.863122330418	1
SERP2	1	1	1	1	1	1	23.6285825243153	1	17.2172847036212	1	1	1	31.6142212448156
SERPINA1	1	1	587.706446546658	1	1	1	1	1	1	1	1	1	1
SERPINA3	1	1	1	1	1	1	15.8305613814637	1	81.6755716938701	1	1	1	1
SERPINB8	1	1	37.183485534915	1	1	12.6916377498612	1	1	1	1	1	1	14.3239753340542
SERPINE1	1	1	31.5009075564655	1	1	1	305.003403796217	293.762562766886	332.72193479278	1	1	1	1
SERPINE2	1	11.4466809491964	1	1	1	1	31.4352207184267	1	358.618593847938	1	1	1	1
SERPINF1	1	1	105.838839106438	1	1	1	56.555161011985	1	1354.4958087551	1	1	1	15.2463200649954
SERPING1	1	1	64.9304316857008	1	1	1	942.04420674619	150.414517746246	1000.2993996366	1	1	1	1
SERPINI1	1	1	1	1	1	1	93.2411752997829	1	1	31.875565362057	1	1	1
SERTAD4	1	1	1	1	1	1	1	1	1	1	1	1	1
SESN1	25.9230587747555	60.8589127758528	34.1266861456625	74.3854910263597	39.603332081112	18.2195416325081	35.6304080274796	11.1714549205631	31.523489672416	34.4399805728847	44.7491927338308	1	9.68685740064794
SESN3	16.8401598413533	100.551205197362	20.0293604917763	46.2731448753855	1	133.157633370198	15.1063440203874	1	52.4825779553598	1	96.1326836355148	33.8427684202058	1
SESTD1	1	1	31.5567908613318	1	1	38.5712348103604	37.8533273225455	41.7416729402162	32.8633656040459	1	1	18.555387787091	1
SETBP1	1	1	1	1	1	30.4675162141275	53.8580906639345	15.3295256110533	56.199016140925	11.5048076904539	1	1	1
SETD6	1	1	1	1	1	1	10.4402847817389	1	10.4692815078426	1	1	1	20.1019314301843
SETD7	1	43.3801374432732	16.3672520411954	14.6006093291141	1	1	24.2810801938253	25.5585354685049	44.3433752580922	19.1932827825556	1	1	1
SEZ6L2	1	1	1	1	1	1	1	1	23.2157542078861	1	1	1	1
SFMBT1	12.9978114182733	16.3060324134252	10.051648563781	35.535403387629	1	25.8319762987182	1	1	1	15.3763004241487	23.3634042675954	30.4296035479397	16.4110751863391
SFMBT2	22.6448668011721	1	24.007427274117	13.9119029467934	1	1	1	1	1	25.8914931768086	27.3863176583482	16.5876161918908	1
SFN	1	1	1	1	1	1	1	1	1	1	1	1	1
SFRP2	1	1	1	1	1	1	13.4484865418595	1	718.385675052738	1	1	1	1
SFRP4	1	1	1	1	1	1	16.4410098662711	1	258.122587123165	1	1	1	1
SFT2D3	1	1	12.9441325138254	1	1	1	1	1	9.0733775896353	1	1	1	1
SFTA1P	1	1	1	1	1	1	9.67900178453234	1	130.789886260752	1	1	1	1
SFTA2	1	1	1	1	1	1	1	1	1	1	1	1	1
SFTA3	1	1	1	1	1	1	1	1	1	1	1	1	1
SFTPA1	1	1	1	1	1	1	1	1	1	1	1	1	1
SFTPA2	1	1	1	1	1	1	1	1	1	1	1	1	1
SFTPB	1	1	1	1	1	1	1	1	1	1	1	1	1
SFTPD	1	1	1	1	1	1	1	1	1	1	1	1	1
SGCA	1	1	1	1	1	1	190.664840566169	1	125.067563860328	1	1	1	1
SGCD	1	1	1	1	1	1	15.3252263769536	1	43.9596300356877	1	1	1	1
SGCE	1	1	1	1	1	1	161.636425268575	1	102.543669363433	1	1	1	1
SGIP1	1	1	1	1	1	1	68.0781892643878	1	65.7182557795113	1	1	1	1
SGO1	1	1	1	1	1	1	1	1	1	1	1	67.4332609852685	1
SGO2	1	1	1	1	1	1	1	1	1	1	1	56.867740610431	1
SGPP2	1	29.8836347470728	1	1	1	12.6726140027455	1	1	1	1	37.6034956796743	1	1
SH2B2	1	1	16.6952513759423	1	1	20.380420606518	1	13.6329800135334	1	25.9469708199291	1	1	1
SH2B3	1	1	65.296061781444	1	1	22.1902399410373	1	41.5334080252314	1	1	1	1	69.9095121637656
SH2D1A	225.611848058144	195.793095799825	13.4396668495184	102.738515831915	134.541836422197	1	1	1	10.8147796363261	1	226.494427993944	174.619710732625	1
SH2D1B	1	1	1	1	33.3634286846659	1	1	1	1	1	1	1	1
SH2D2A	280.013723463358	272.905598832249	23.2560620370606	195.234705793109	143.474593240362	16.7192461025793	1	13.042397394899	1	21.3446505780798	301.766498711961	229.300358626792	31.5846423531652
SH2D3A	17.5760527341419	12.6814163708003	1	20.1273618036459	1	16.731931084893	1	1	1	1	1	1	1
SH2D3C	1	1	1	1	33.5523735999434	1	20.5545512374927	227.906256307211	1	1	1	17.1802968581568	1
SH3BGRL2	1	1	1	1	1	1	1	66.3472436458324	1	1	1	1	1
SH3BP1	46.0147173425348	48.5477438981411	48.557255877651	34.2752476438595	88.4796322288644	26.2712431376275	1	1	1	16.4646570212192	32.7502854283822	66.866889840503	1
SH3D19	1	1	1	1	1	1	22.1500430767696	55.4206544890635	143.261844071162	1	1	1	1
SH3PXD2B	1	1	25.1992048416701	1	1	1	1	1	73.7220768571119	1	1	1	1
SH3TC1	1	48.0500149364114	43.9963011502096	30.3455919786523	1	12.4258179096635	1	37.7527052882782	1	21.7634183477964	63.1974858040277	15.7063307692422	25.2436122172662
SHANK2	1	1	1	1	1	1	1	1	1	1	1	1	1
SHANK3	1	1	1	1	1	1	1	141.264100287645	1	1	1	1	1
SHC2	1	1	1	1	1	1	1	40.6299292948813	14.4853384599044	1	1	1	1
SHCBP1	1	1	1	1	1	1	1	1	1	1	1	63.1024182081502	1
SHE	1	1	1	1	1	1	1	117.953408684175	1	1	1	1	1
SHISAL2A	32.7602973845606	14.9687595545648	13.6271202686008	34.8302912625952	36.3465360906721	66.0199506368362	1	1	1	18.0076129124478	27.1610369425296	19.3188607803757	1
SHMT1	1	1	1	1	1	1	1	11.788533014089	1	1	1	37.5316142554815	1
SHROOM3	1	1	1	1	1	1	1	1	1	1	1	1	1
SHROOM4	1	1	1	1	1	1	1	111.532905900495	1	1	1	1	1
SHTN1	1	1	48.3530087145638	1	1	1	1	1	1	1	1	1	1
SIDT1	20.00025510784	23.8931840544595	1	19.9850702814417	40.5438458853517	59.526478168684	1	1	1	14.5766151605872	15.1507997846922	14.8034898133155	1
SIDT2	1	1	27.1041407277752	1	1	17.0522797010267	21.6015399390463	1	16.1070727360345	1	1	1	1
SIGLEC1	1	1	25.6101074577938	1	1	1	1	1	1	1	1	1	1
SIGLEC10	1	1	35.3446653443988	1	1	33.6765368593387	1	1	1	1	1	1	24.240559670698
SIGLEC6	1	1	1	1	1	1	1	1	1	1	1	1	152.329074474236
SIGLEC7	1	1	30.7969147867702	1	16.626538771758	1	1	1	1	1	1	1	1
SIGLEC8	1	1	1	1	1	1	1	1	1	1	1	1	25.5077988856376
SIGLEC9	1	1	32.6713359504252	1	1	1	1	1	1	1	1	1	1
SIRPA	1	1	109.397598935736	1	1	1	1	1	19.5813552677956	1	1	1	15.4836603957149
SIRPB1	1	12.4166944454021	32.6427330842694	1	1	1	1	1	1	1	1	1	1
SIRPG	80.3747606871737	178.941765702711	1	45.6011670773143	13.9730625093414	1	1	1	1	1	184.679985442779	106.645667948512	1
SIT1	80.5664679703729	109.637059551583	1	70.3407776467873	88.1341426985236	51.9329873317783	1	1	1	30.6267967210453	110.665152042397	106.598017528078	1
SIX1	1	1	1	1	1	1	1	1	1	1	1	1	1
SKA1	1	1	1	1	1	1	1	1	1	1	1	49.1719566474883	1
SKA3	1	1	1	1	1	1	1	1	1	1	1	59.0136987447694	1
SKAP1	209.246242447161	298.742218493858	19.3478912747486	180.188246663043	275.646897870066	1	1	18.8919276844294	1	32.1229062252936	168.815014388802	155.070402325526	118.512633170619
SKP2	1	1	1	1	11.0970288969082	1	1	1	9.74448447997423	1	1	31.564110786068	1
SLA	184.018074824384	131.340742253457	58.3825102632446	124.359017989048	173.316567426982	1	1	1	1	29.5148867986257	217.278297174625	121.689188993792	15.5891222305884
SLA2	152.582990785169	26.0354845493898	1	34.2524201830582	86.8477580510849	1	1	1	1	1	45.5773504873223	102.203959095558	14.6799927820292
SLAIN1	1	1	1	1	1	1	1	1	1	1	12.8238699186586	1	1
SLAMF1	37.0351073400271	140.444975500478	14.0725485529593	71.5056550349954	12.4925586892548	54.025736079571	1	1	1	38.7214681712572	52.0993399261025	36.5048633192163	1
SLAMF6	41.4059132610976	29.3444400867767	1	32.749096638881	85.2786017180422	14.8805415799513	1	1	1	23.185747298469	38.9627303970501	28.5835093783125	1
SLAMF7	50.905575735565	1	69.7187613886914	1	84.6872663101971	36.4766329097636	1	1	1	309.447514197544	1	59.3366898604237	1
SLAMF8	1	1	77.451484622519	1	1	1	1	1	1	1	1	1	1
SLC11A1	1	1	165.333292708375	1	1	1	1	1	1	1	1	1	1
SLC12A5	1	1	29.2336892497792	1	1	1	1	15.2664095174286	1	1	1	1	1
SLC14A1	1	1	1	1	17.4483112970023	1	1	41.5745401298484	1	1	1	1	1
SLC15A3	1	1	109.774842423183	1	1	1	12.0404593920541	32.0664369602232	13.578024066665	1	1	1	14.2174253040285
SLC15A4	1	1	14.5927148204486	1	23.4853221951255	17.760724303933	1	1	1	1	1	1	1
SLC16A10	1	1	64.0848308910055	1	1	1	1	1	1	1	1	1	1
SLC17A9	1	1	15.760952959974	1	1	1	1	1	1	97.8439487485303	1	12.7064362088343	1
SLC18A2	1	1	1	1	1	1	1	1	1	1	1	1	473.200965952316
SLC1A3	1	1	59.472265385715	1	1	1	1	1	19.8880536339157	1	1	1	1
SLC22A23	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC22A3	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC22A31	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC22A5	1	1	1	1	1	1	1	1	1	18.3269812888058	1	1	1
SLC24A3	1	1	1	1	1	1	1	1	11.2467994699164	1	1	1	42.1348121320061
SLC25A20	17.4867937886085	1	9.62979097025375	14.3040037269837	50.2806779249528	1	1	18.2009409543348	1	17.8353638711504	17.5228823308967	14.1938116403042	1
SLC25A42	1	1	1	1	13.3742135909413	1	1	1	1	15.974823353706	1	1	1
SLC26A2	1	1	1	1	1	1	13.2324760524792	44.6059713409586	1	1	1	1	42.9968140735683
SLC26A9	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC27A2	20.5521598651432	1	1	1	1	1	1	1	1	1	45.5144151179597	59.635836709899	49.6878941173108
SLC2A11	1	1	1	10.8957253276625	1	24.7486674075675	1	1	12.8377800978951	37.1193114924498	1	1	10.5539546728124
SLC2A5	1	1	14.7882883151076	1	1	1	1	1	1	22.6657272657324	1	1	1
SLC2A6	1	1	38.6258757944986	1	1	15.4027396089105	15.2902987925106	11.4364137780768	1	12.936735917948	1	1	206.10827594033
SLC30A2	1	1	1	1	1	1	1	1	1	1	1	1	19.7244145063813
SLC31A2	1	1	110.750647031945	1	1	1	15.1691201897232	1	1	13.3575298804152	13.2513426663376	1	1
SLC34A2	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC35C1	1	1	1	1	1	1	1	1	10.7183835534115	25.238441741412	1	1	1
SLC35D1	13.8834543404991	17.0095730559237	1	11.4507137912135	1	1	1	1	1	1	1	13.2292882893329	1
SLC35E4	1	1	1	1	1	1	1	1	1	1	1	13.4970288958303	15.3732551661309
SLC37A1	1	10.4084147064478	8.88614748578287	1	1	28.6745454832771	1	1	1	13.855488956339	1	10.5943052657136	1
SLC37A2	1	1	52.5435097337733	1	1	1	1	1	1	1	1	1	1
SLC38A1	195.226299987184	142.822089065251	37.9049636616998	173.578375731882	177.795745233561	86.6080651025888	11.8005790950729	14.4012980642045	1	72.8587263497876	117.306774240664	137.733940230203	11.9129759878345
SLC38A5	13.3566772109322	1	1	1	12.4176321212061	1	19.7637980009807	1	213.484538087908	112.631784255309	1	27.8954060540271	1
SLC38A6	1	1	33.2555297183272	1	1	1	20.2099412808927	1	18.9951462368574	1	1	1	1
SLC39A11	1	1	18.4033098601353	1	1	1	1	1	1	38.4823751908548	1	1	26.1461630691109
SLC40A1	1	1	36.9113809501857	13.4657108470842	1	1	96.3362682829259	13.4046042428727	381.246258765177	1	1	1	1
SLC43A2	1	1	73.4352128224716	1	1	23.7613939551977	1	18.7761797800219	1	17.5706453604633	1	1	1
SLC43A3	1	1	65.8308403309066	1	1	1	15.8217587588496	15.8556903081139	43.0042540166061	1	1	36.4591697750598	352.93920912237
SLC44A4	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC45A3	1	1	1	1	1	1	1	1	1	1	1	1	40.7923715276418
SLC47A1	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC4A4	1	1	1	1	12.1556271166448	1	1	1	1	1	1	1	1
SLC4A8	1	1	1	1	1	1	1	1	1	1	1	1	18.9708769865168
SLC5A6	1	1	10.7118433165553	1	16.5360722944641	11.8871221115379	1	1	1	1	1	1	1
SLC6A14	1	1	1	1	1	1	1	1	1	1	1	1	1
SLC6A4	1	1	1	1	1	1	1	37.411020316238	1	1	1	1	1
SLC7A1	11.5276229009379	1	11.0188807384051	11.4106852705882	1	15.2506787622806	1	1	1	27.0308875385278	1	50.1427990543179	20.7408913019436
SLC7A11	1	1	25.3893079997532	1	1	1	1	1	1	1	1	1	1
SLC7A5	167.666620499377	86.0322799545113	125.030713133706	97.0942380171463	82.2889770542239	21.8674989337027	11.1285335523547	1	1	256.486035456253	117.626723008655	218.917784982871	233.155517090407
SLC7A7	1	1	106.489095237194	1	1	14.5675276371634	1	1	33.6882200989143	37.4101323170001	1	1	1
SLC8A1	1	1	73.3119252622069	1	1	1	14.7019067197045	1	18.1562846865947	1	1	1	1
SLC9A3	1	1	1	1	21.3184096499486	1	1	1	1	1	1	1	1
SLC9A3R2	1	1	1	1	1	1	88.2568679204387	1529.79088457301	218.436099488891	1	1	1	1
SLC9A6	1	13.1174078392594	1	1	10.7392185709189	1	1	1	1	1	1	1	1
SLC9A7	1	13.1417872702854	16.9048726398403	1	1	15.5089261636363	1	1	1	1	1	1	1
SLC9A9	18.1384587045537	34.1886955784137	15.9614929169678	23.4375256476435	1	1	10.6100293524129	1	25.5939605130296	15.8809898967777	58.7552522043048	24.4542107278393	1
SLCO2A1	1	1	1	1	1	1	1	494.468014613417	1	1	1	1	1
SLCO2B1	1	1	87.2261694194212	1	1	1	1	107.589439784247	1	1	1	1	203.946293699316
SLCO4C1	1	1	1	1	15.9908764681032	1	1	1	1	1	1	1	1
SLF1	59.9843059822169	16.2683011033473	10.5112696970793	44.8166209424198	24.3614996065773	11.6799056226514	1	23.8097299936039	13.8153972476236	1	43.1376729249276	68.0217845943703	9.72680936519565
SLFN12L	14.6357330446974	1	1	13.5033930518105	78.4203846026972	1	1	1	1	1	1	1	1
SLIT2	1	1	1	1	1	1	13.1775613049707	1	158.008459345461	1	1	1	1
SLIT3	1	1	1	1	1	1	149.543174697494	1	284.177432144277	1	1	1	1
SLN	1	1	1	1	1	1	104.015592542319	1	1	1	1	1	1
SLPI	1	1	1	1	1	1	1	46.4189026277702	1	1	1	1	1
SLX1A	1	1	1	1	11.7831081946925	1	1	1	1	1	1	1	1
SMAD1	1	1	1	1	1	1	1	80.7387384180389	23.7654245245144	1	1	1	1
SMAD6	1	1	1	1	1	1	1	357.053224636774	1	1	1	1	1
SMAD9	1	1	1	1	1	1	1	36.5074427970562	1	1	1	1	1
SMAGP	1	1	1	1	19.3141587744482	34.4245932372133	1	94.7144590096138	10.0039410765989	1	1	1	1
SMARCAL1	1	12.6614634211784	1	1	10.5696432056164	1	1	1	10.3118316193971	1	1	1	1
SMC2	1	1	14.0902694473541	1	1	12.5030581413871	1	24.9995353139591	1	1	1	144.623825874023	16.1338305436791
SMC4	45.0848447000827	65.85686493159	37.038241041387	35.6965927538055	14.7774614143157	23.2406792781265	12.200493185277	27.3051932841453	9.89566763445615	38.4186119469155	77.618089079673	430.249362575565	53.6183381704522
SMCO4	1	15.2147319211517	89.7266799632845	1	1	1	11.4714580542419	22.7093533100566	38.1182817793918	26.2748651123072	88.7064970346476	36.0273501948583	1
SMIM1	1	1	1	1	1	1	1	1	1	37.8868601042797	1	1	14.5486039680275
